					max_d_1 	 mean_d_1 	 max_plane_d_1 	 mean_plane_d_1 	 max_d_2 	 mean_d_2 	 max_plane_d_2 	 mean_plane_d_2


data1
mean90_max10		1.127404 	 0.583077  	  0.349846    	    0.085858    	 1.183911 	 0.589011 	   0.389054 	   0.119222
mean80_max20		1.172626 	 0.592892  	  0.472264    	    0.124796    	 1.113606 	 0.606004 	   0.526974 	   0.158314
mean75_max25		1.151457 	 0.582546  	  0.298547    	    0.096751    	 1.127980 	 0.572394 	   0.373282 	   0.114599
mean70_max30		1.312326 	 0.583939  	  0.473529    	    0.146835    	 1.127576 	 0.601802 	   0.485270 	   0.127269
mean60_max40		4.573103 	 1.450762  	  4.530870    	    1.251115    	 1.562533 	 0.753516 	   1.254035 	   0.428139
mean50_max50		37.635408 	 15.964287    37.552451    	   12.558261    	 36.756840 	 15.605534 	   36.765567 	   12.413889
mean40_max60		32.965385 	 12.973622    32.945077    	   10.668903    	 11.106327 	 3.663621 	   10.987191 	   3.335317
mean30_max70		1.290010 	 0.675686  	  1.025377    	    0.299520    	 1.290010 	 0.675686 	   1.025377 	   0.299520
mean20_max80		1.299010 	 0.694412  	  0.808669    	    0.336140    	 4.756376 	 1.707901 	   4.661882 	   1.545379
mean10_max90		32.134592 	 12.280934     32.105248    	12.001539    	 38.203437 	 13.348785 	   38.191108 	   13.255013

data21
mean100_max0		1.089183 	 0.570814  	  0.424888    	    0.078282    	 1.089183 	 0.570814 	   0.424888 	   0.078282
mean90_max10		1.094423 	 0.572157  	  0.421805    	    0.112321    	 1.141566 	 0.590013 	   0.391004 	   0.102357
mean80_max20		1.160506 	 0.597785  	  0.609776    	    0.161860    	 1.304811 	 0.574436 	   0.413038 	   0.115311
mean75_max25		1.101282 	 0.585960  	  0.421825    	    0.111354    	 1.140027 	 0.581905 	   0.418218 	   0.102102
mean70_max30		1.190244 	 0.614668  	  0.699323    	    0.208619    	 1.204526 	 0.584681 	   0.391334 	   0.119223
mean60_max40		1.165522 	 0.578802  	  0.373304    	    0.123014    	 1.166800 	 0.610885 	   0.689662 	   0.187394
mean50_max50		1.117156 	 0.580060  	  0.329216    	    0.089725    	 1.231399 	 0.629792 	   0.650878 	   0.195085
mean40_max60		1.272544 	 0.572622  	  0.351602    	    0.120072    	 1.272544 	 0.572622 	   0.351602 	   0.120072
mean30_max70		1.188177 	 0.648134  	  0.689553    	    0.247888    	 1.147365 	 0.595446 	   0.498841 	   0.158723
mean20_max80		1.164420 	 0.619016  	  0.698768    	    0.193970    	 1.386108 	 0.577877 	   0.392946 	   0.140089
mean10_max90		2.662455 	 1.150541  	  2.544337    	    0.897139    	 1.972139 	 0.861711 	   1.793354 	   0.551948

data22
mean100_max0		1.103013 	 0.569857  	  0.455421    	    0.078988    	 1.103013 	 0.569857 	   0.455421 	   0.078988
mean90_max10		1.098733 	 0.582399  	  0.319895    	    0.086728    	 1.098733 	 0.582399 	   0.319895 	   0.086728
mean80_max20		1.093263 	 0.588813  	  0.397570    	    0.110695    	 1.118999 	 0.586480 	   0.355519 	   0.112560
mean75_max25		1.139804 	 0.593201  	  0.423136    	    0.116010    	 1.175400 	 0.577905 	   0.331564 	   0.110603
mean70_max30		1.200021 	 0.626245  	  0.671212    	    0.205742    	 1.119096 	 0.612509 	   0.607436 	   0.181632
mean60_max40		1.350220 	 0.607055  	  0.395417    	    0.131993    	 1.360807 	 0.703899 	   1.087517 	   0.327803
mean50_max50		1.194775 	 0.645365  	  0.864618    	    0.242510    	 3.541994 	 1.184702 	   3.402125 	   0.944369
mean40_max60		1.134243 	 0.590967  	  0.425262    	    0.128328    	 1.137457 	 0.596477 	   0.362319 	   0.129203
mean30_max70		1.120131 	 0.607586  	  0.604065    	    0.158894    	 1.293519 	 0.573226 	   0.375977 	   0.124676
mean20_max80		1.246485 	 0.604627  	  0.493677    	    0.151203    	 1.194020 	 0.583049 	   0.370553 	   0.117859
mean10_max90		1.424602 	 0.725712  	  1.044461    	    0.389502    	 1.120531 	 0.581232 	   0.336681 	   0.117960

data23
mean100_max0		1.143751 	 0.583134  	  0.357722    	    0.073650    	 1.094825 	 0.569010 	   0.231867 	   0.063817
mean90_max10		1.084631 	 0.575133  	  0.373087    	    0.092915    	 1.103800 	 0.572441 	   0.306734 	   0.071435
mean80_max20		1.121919 	 0.594318  	  0.472306    	    0.152053    	 1.127110 	 0.578433 	   0.351179 	   0.079683
mean75_max25		1.132799 	 0.579945  	  0.368757    	    0.104979    	 1.204193 	 0.624565 	   0.867880 	   0.262543
mean70_max30		1.103197 	 0.590838  	  0.431204    	    0.144227    	 1.105269 	 0.573133 	   0.494546 	   0.133381
mean60_max40		4.717759 	 0.775694  	  1.639327    	    0.408010    	 1.219719 	 0.626453 	   0.915001 	   0.236265
mean50_max50		1.192776 	 0.552172  	  0.274322    	    0.063259    	 4.119259 	 0.752729 	   2.395065 	   0.404834
mean40_max60		1.186902 	 0.591636  	  0.481297    	    0.162965    	 1.075747 	 0.580702 	   0.414382 	   0.143688
mean30_max70		1.129263 	 0.585868  	  0.340716    	    0.095395    	 1.068740 	 0.579165 	   0.263923 	   0.083611
mean20_max80		1.098747 	 0.618682  	  0.561359    	    0.177778    	 1.773661 	 0.759198 	   1.514067 	   0.468305
mean10_max90		7.186241 	 1.194403  	  2.181444    	    0.877973    	 1.918987 	 0.883690 	   1.780903 	   0.597376

data24
mean100_max0		1.113041 	 0.577914  	  0.307195    	    0.068430    	 1.048842 	 0.564345 	   0.284694 	   0.056457
mean90_max10		1.100466 	 0.551587  	  0.308725    	    0.072263    	 1.104904 	 0.566197 	   0.339099 	   0.084798
mean80_max20		1.159277 	 0.595191  	  0.520631    	    0.146958    	 1.155276 	 0.599293 	   0.493806 	   0.127973
mean75_max25		1.130007 	 0.589663  	  0.516509    	    0.139386    	 1.095946 	 0.589624 	   0.470022 	   0.144223
mean70_max30		1.584241 	 0.723022  	  1.437475    	    0.371117    	 2.515239 	 0.913532 	   1.618975 	   0.615012
mean60_max40		1.062521 	 0.610200  	  0.618818    	    0.178978    	 1.158907 	 0.599586 	   0.639235 	   0.148553
mean50_max50		1.135071 	 0.597401  	  0.432195    	    0.141046    	 1.104133 	 0.594806 	   0.530829 	   0.171366
mean40_max60		1.108242 	 0.588447  	  0.408826    	    0.128960    	 1.110017 	 0.577129 	   0.380247 	   0.124386
mean30_max70		1.138163 	 0.622973  	  0.601740    	    0.223112    	 1.094188 	 0.581063 	   0.337358 	   0.091785
mean20_max80		5.283393 	 0.905003  	  1.460212    	    0.596856    	 4.922498 	 1.058955 	   1.983548 	   0.785732
mean10_max90		1.109750 	 0.590998  	  0.301564    	    0.085285    	 1.069024 	 0.603581 	   0.430992 	   0.114428

data25
mean100_max0		1.099031 	 0.585184  	  0.294087    	    0.058301    	 1.136640 	 0.580890 	   0.319524 	   0.060618
mean90_max10		1.063180 	 0.562275  	  0.324335    	    0.059715    	 1.044747 	 0.575033 	   0.283455 	   0.062291
mean80_max20		1.096826 	 0.594587  	  0.393132    	    0.083293    	 1.060092 	 0.583752 	   0.375677 	   0.079781
mean75_max25		1.163072 	 0.599197  	  0.507406    	    0.137180    	 1.126982 	 0.583937 	   0.286176 	   0.074262
mean70_max30		1.097833 	 0.586994  	  0.329656    	    0.090051    	 1.095981 	 0.575532 	   0.279039 	   0.061292
mean60_max40		1.097749 	 0.575349  	  0.501653    	    0.127480    	 1.153554 	 0.597673 	   0.434236 	   0.127663
mean50_max50		1.029235 	 0.580970  	  0.490752    	    0.147247    	 1.149745 	 0.571235 	   0.306033 	   0.071026
mean40_max60		1.149001 	 0.591086  	  0.487659    	    0.144283    	 1.118373 	 0.601159 	   0.481478 	   0.178314
mean30_max70		1.101641 	 0.583536  	  0.400609    	    0.132411    	 1.093741 	 0.552274 	   0.351379 	   0.078661
mean20_max80		1.078156 	 0.612450  	  0.601240    	    0.190248    	 1.174952 	 0.585702 	   0.451363 	   0.144047
mean10_max90		1.185000 	 0.624532  	  0.659537    	    0.209595    	 1.130144 	 0.622536 	   0.580285 	   0.243629

data26
mean100_max0		1.068743 	 0.573298  	  0.293203    	    0.057745    	 1.084570 	 0.595692 	   0.302459 	   0.058482
mean90_max10		1.110397 	 0.562858  	  0.286665    	    0.063180    	 1.070948 	 0.565090 	   0.287627 	   0.064238
mean80_max20		1.070739 	 0.551964  	  0.308348    	    0.084881    	 1.152443 	 0.580334 	   0.293900 	   0.062574
mean75_max25		1.153712 	 0.607925  	  0.710750    	    0.215572    	 1.050920 	 0.621193 	   0.534584 	   0.194025
mean70_max30		1.100288 	 0.589387  	  0.576323    	    0.139202    	 1.123061 	 0.584853 	   0.452755 	   0.143149
mean60_max40		1.135496 	 0.608086  	  0.485180    	    0.152539    	 1.112845 	 0.585908 	   0.512430 	   0.139885
mean50_max50		1.096674 	 0.580483  	  0.324579    	    0.089432    	 1.070582 	 0.580335 	   0.449565 	   0.119478
mean40_max60		1.092733 	 0.580014  	  0.339904    	    0.098122    	 1.167645 	 0.621904 	   0.639601 	   0.191807
mean30_max70		1.275175 	 0.657284  	  0.773177    	    0.266184    	 1.322487 	 0.643977 	   0.933838 	   0.261104
mean20_max80		1.118393 	 0.584367  	  0.289189    	    0.096635    	 1.118393 	 0.584367 	   0.289189 	   0.096635
mean10_max90		1.087512 	 0.599455  	  0.449819    	    0.160855    	 1.162942 	 0.569058 	   0.372981 	   0.129781

data27
mean100_max0		1.121326 	 0.555395  	  0.260505    	    0.064013    	 1.058742 	 0.549174 	   0.268567 	   0.064499
mean90_max10		1.067005 	 0.564868  	  0.271042    	    0.058862    	 1.112027 	 0.577385 	   0.389651 	   0.095746
mean80_max20		1.063788 	 0.598518  	  0.373899    	    0.099118    	 1.051793 	 0.550189 	   0.344025 	   0.089660
mean75_max25		1.165175 	 0.624091  	  0.872239    	    0.188133    	 1.108938 	 0.560091 	   0.342091 	   0.069982
mean70_max30		1.075864 	 0.578386  	  0.365494    	    0.091370    	 1.124929 	 0.586516 	   0.408136 	   0.097104
mean60_max40		3.720038 	 0.909724  	  2.028362    	    0.587629    	 1.787969 	 0.832313 	   1.672810 	   0.573004
mean50_max50		1.159548 	 0.620918  	  0.721161    	    0.228744    	 1.094265 	 0.585669 	   0.338149 	   0.111215
mean40_max60		1.124341 	 0.619148  	  0.652314    	    0.203067    	 1.066803 	 0.601073 	   0.328986 	   0.086120
mean30_max70		1.084946 	 0.614135  	  0.546435    	    0.190018    	 1.545963 	 0.790174 	   1.440344 	   0.493624
mean20_max80		2.978468 	 0.946810  	  1.557518    	    0.697151    	 2.615765 	 0.836174 	   1.740116 	   0.540189
mean10_max90		1.227704 	 0.637193  	  0.855129    	    0.249583    	 4.199859 	 0.887889 	   1.382235 	   0.580632

data28
mean100_max0		1.144686 	 0.593203  	  0.377885    	    0.073948    	 1.062495 	 0.571003 	   0.308399 	   0.070583
mean90_max10		1.041524 	 0.568954  	  0.271117    	    0.075916    	 1.050319 	 0.576977 	   0.371035 	   0.094724
mean80_max20		1.013649 	 0.581828  	  0.340605    	    0.091792    	 1.107410 	 0.606736 	   0.288961 	   0.081698
mean75_max25		1.131775 	 0.598788  	  0.315128    	    0.088563    	 1.052011 	 0.588568 	   0.298444 	   0.087935
mean70_max30		1.086817 	 0.599182  	  0.425449    	    0.132228    	 1.089145 	 0.579933 	   0.268009 	   0.075703
mean60_max40		1.075219 	 0.569659  	  0.325821    	    0.087796    	 1.009071 	 0.598016 	   0.383539 	   0.113965
mean50_max50		1.083128 	 0.597039  	  0.374822    	    0.086627    	 1.070653 	 0.589095 	   0.450792 	   0.131067
mean40_max60		1.082078 	 0.631418  	  0.507938    	    0.186549    	 1.146345 	 0.569200 	   0.369323 	   0.141848
mean30_max70		1.122022 	 0.598782  	  0.372731    	    0.131301    	 1.127755 	 0.630509 	   0.335593 	   0.107074
mean20_max80		1.068674 	 0.584273  	  0.356815    	    0.116783    	 1.155295 	 0.614546 	   0.404930 	   0.147495
mean10_max90		1.093883 	 0.599328  	  0.433205    	    0.147715    	 1.095017 	 0.573105 	   0.264044 	   0.075763

data29
mean100_max0		1.082230 	 0.584453  	  0.276073    	    0.067918    	 1.058390 	 0.579122 	   0.332705 	   0.071521
mean90_max10		1.156251 	 0.586499  	  0.268710    	    0.074259    	 1.139881 	 0.574404 	   0.273585 	   0.070443
mean80_max20		1.063415 	 0.561615  	  0.265311    	    0.076507    	 1.104092 	 0.565300 	   0.291170 	   0.094647
mean75_max25		1.200329 	 0.635182  	  0.443461    	    0.197438    	 1.094713 	 0.548522 	   0.283899 	   0.094557
mean70_max30		1.047563 	 0.624387  	  0.556289    	    0.221567    	 1.064401 	 0.566782 	   0.340797 	   0.099043
mean60_max40		1.117509 	 0.607465  	  0.403554    	    0.158749    	 1.117509 	 0.607465 	   0.403554 	   0.158749
mean50_max50		1.047823 	 0.590653  	  0.268598    	    0.069811    	 1.033742 	 0.584547 	   0.424409 	   0.159964
mean40_max60		1.152240 	 0.671428  	  0.723165    	    0.338043    	 1.118763 	 0.653875 	   0.629160 	   0.266243
mean30_max70		1.024891 	 0.580727  	  0.290616    	    0.104832    	 1.024891 	 0.580727 	   0.290616 	   0.104832
mean20_max80		1.091423 	 0.622241  	  0.665884    	    0.254306    	 1.210525 	 0.626325 	   0.599243 	   0.250958
mean10_max90		1.087838 	 0.594110  	  0.427697    	    0.156916    	 1.068058 	 0.630764 	   0.466421 	   0.204954

data30
mean100_max0		1.092337 	 0.597075  	  0.413246    	    0.071228    	 1.147220 	 0.600261 	   0.342496 	   0.067736
mean90_max10		1.070974 	 0.547462  	  0.255213    	    0.073805    	 1.102793 	 0.557479 	   0.297128 	   0.082945
mean80_max20		1.051257 	 0.586110  	  0.467063    	    0.131141    	 1.129204 	 0.588690 	   0.295069 	   0.076877
mean75_max25		1.101963 	 0.579964  	  0.322637    	    0.106320    	 1.045553 	 0.600238 	   0.380404 	   0.114848
mean70_max30		1.151303 	 0.665605  	  0.890636    	    0.298634    	 1.151303 	 0.665605 	   0.890636 	   0.298634
mean60_max40		1.141132 	 0.635197  	  0.608968    	    0.210690    	 1.141132 	 0.635197 	   0.608968 	   0.210690
mean50_max50		1.136999 	 0.584407  	  0.386810    	    0.132695    	 1.035472 	 0.558170 	   0.230289 	   0.074101
mean40_max60		1.125010 	 0.619322  	  0.615121    	    0.195721    	 1.101735 	 0.656900 	   0.579216 	   0.268374
mean30_max70		1.172149 	 0.615352  	  0.552382    	    0.211440    	 1.096415 	 0.623396 	   0.587869 	   0.245415
mean20_max80		1.188122 	 0.677925  	  0.698881    	    0.321244    	 1.147851 	 0.687681 	   0.875975 	   0.348515
mean10_max90		1.251753 	 0.683716  	  0.765702    	    0.337125    	 1.179034 	 0.661748 	   0.766349 	   0.295536

data31
mean100_max0		1.094563 	 0.574610  	  0.298266    	    0.067934    	 1.040203 	 0.589308 	   0.257056 	   0.064758
mean90_max10		1.117088 	 0.585732  	  0.372303    	    0.076180    	 1.068659 	 0.574105 	   0.287538 	   0.078195
mean80_max20		1.069257 	 0.609969  	  0.448552    	    0.167124    	 1.046457 	 0.584533 	   0.379433 	   0.112571
mean75_max25		1.167372 	 0.578669  	  0.323392    	    0.111206    	 1.105104 	 0.581532 	   0.425049 	   0.101209
mean70_max30		1.088173 	 0.614649  	  0.552022    	    0.177753    	 1.070457 	 0.559436 	   0.284690 	   0.095424
mean60_max40		1.064629 	 0.585556  	  0.545799    	    0.187342    	 1.251223 	 0.672195 	   0.668111 	   0.289580
mean50_max50		1.149311 	 0.584621  	  0.283851    	    0.075951    	 1.042247 	 0.573771 	   0.321816 	   0.096631
mean40_max60		1.132338 	 0.595699  	  0.478404    	    0.155710    	 1.103505 	 0.622226 	   0.445998 	   0.158359
mean30_max70		1.114876 	 0.572569  	  0.310035    	    0.087502    	 1.129165 	 0.593657 	   0.392571 	   0.151803
mean20_max80		1.102674 	 0.601135  	  0.326376    	    0.107539    	 1.137925 	 0.605715 	   0.534043 	   0.221407
mean10_max90		1.221012 	 0.631273  	  0.571580    	    0.255882    	 1.165971 	 0.597556 	   0.413932 	   0.160366

data32
mean100_max0		1.126398 	 0.574590  	  0.249543    	    0.065247    	 0.998671 	 0.579713 	   0.433610 	   0.075132
mean90_max10		1.037034 	 0.587719  	  0.255759    	    0.084559    	 1.144139 	 0.551733 	   0.271301 	   0.078132
mean80_max20		1.095657 	 0.596608  	  0.431718    	    0.156016    	 1.059526 	 0.602478 	   0.343668 	   0.083091
mean75_max25		1.106257 	 0.568265  	  0.316165    	    0.088980    	 1.088795 	 0.571361 	   0.363688 	   0.107161
mean70_max30		1.094898 	 0.592533  	  0.477595    	    0.148763    	 1.471156 	 0.781271 	   1.168386 	   0.482598
mean60_max40		1.071036 	 0.600740  	  0.469008    	    0.149232    	 1.090549 	 0.600769 	   0.462483 	   0.128676
mean50_max50		1.799690 	 0.883854  	  1.619213    	    0.636986    	 1.078169 	 0.591706 	   0.473679 	   0.165532
mean40_max60		1.201641 	 0.649380  	  0.736214    	    0.288012    	 1.086793 	 0.641593 	   0.622666 	   0.228905
mean30_max70		1.120725 	 0.624282  	  0.293721    	    0.095861    	 1.128982 	 0.596725 	   0.351346 	   0.111778
mean20_max80		1.101008 	 0.587706  	  0.502177    	    0.130492    	 1.170720 	 0.593768 	   0.412385 	   0.120464
mean10_max90		37.354207 	 9.510272  	  19.819700    	    6.480346    	 39.016682 	 9.876739 	   28.036335 	   6.910890

data33
mean100_max0		1.078395 	 0.570589  	  0.336786    	    0.075474    	 1.117154 	 0.573012 	   0.322377 	   0.069886
mean90_max10		1.104699 	 0.564158  	  0.352746    	    0.085700    	 1.091989 	 0.555291 	   0.310939 	   0.079391
mean80_max20		1.144031 	 0.580530  	  0.454684    	    0.109271    	 1.150626 	 0.580689 	   0.466235 	   0.122901
mean75_max25		1.111570 	 0.561130  	  0.285829    	    0.076657    	 1.122112 	 0.578520 	   0.469624 	   0.127760
mean70_max30		1.118657 	 0.603150  	  0.537406    	    0.148187    	 1.093612 	 0.577673 	   0.546685 	   0.141917
mean60_max40		1.113817 	 0.584549  	  0.428141    	    0.107058    	 1.092921 	 0.565353 	   0.307317 	   0.089629
mean50_max50		1.197158 	 0.616559  	  0.677313    	    0.191430    	 1.197158 	 0.616559 	   0.677313 	   0.191430
mean40_max60		1.122530 	 0.615079  	  0.605645    	    0.217584    	 1.108895 	 0.573590 	   0.421069 	   0.116128
mean30_max70		1.155159 	 0.633537  	  0.715570    	    0.273922    	 10.205181 	 1.474662 	   3.494099 	   1.049792
mean20_max80		1.532102 	 0.734501  	  1.413250    	    0.372407    	 1.431339 	 0.771805 	   1.305963 	   0.463049
mean10_max90		2.450154 	 0.941253  	  1.935951    	    0.637279    	 6.162418 	 0.824432 	   1.103570 	   0.432476

data34
mean100_max0		1.077970 	 0.565118  	  0.335237    	    0.074161    	 1.062279 	 0.563537 	   0.343721 	   0.075047
mean90_max10		1.103171 	 0.578497  	  0.446101    	    0.114113    	 1.098222 	 0.591024 	   0.439525 	   0.115446
mean80_max20		1.070621 	 0.574134  	  0.375222    	    0.110843    	 2.685580 	 0.907186 	   2.580401 	   0.647049
mean75_max25		1.104643 	 0.576534  	  0.321502    	    0.073907    	 1.090081 	 0.582336 	   0.351020 	   0.118794
mean70_max30		1.141316 	 0.570279  	  0.426015    	    0.097752    	 1.380617 	 0.661235 	   1.113657 	   0.285380
mean60_max40		1.119158 	 0.579072  	  0.454837    	    0.141630    	 1.119158 	 0.579072 	   0.454837 	   0.141630
mean50_max50		1.039065 	 0.571414  	  0.381260    	    0.094015    	 1.077213 	 0.585530 	   0.596675 	   0.157355
mean40_max60		1.291749 	 0.634332  	  0.856023    	    0.253500    	 1.106189 	 0.616163 	   0.552791 	   0.199727
mean30_max70		3.459085 	 0.878894  	  1.957414    	    0.450557    	 3.459085 	 0.878894 	   1.957414 	   0.450557
mean20_max80		1.225412 	 0.598264  	  0.578997    	    0.156658    	 1.129339 	 0.612452 	   0.574375 	   0.196031
mean10_max90		1.162166 	 0.643271  	  0.668905    	    0.276902    	 1.098248 	 0.593712 	   0.409835 	   0.159949

data35
mean100_max0		1.097614 	 0.578212  	  0.301324    	    0.071718    	 1.067558 	 0.564788 	   0.353795 	   0.069783
mean90_max10		1.139537 	 0.586591  	  0.360080    	    0.092950    	 1.092826 	 0.584142 	   0.307933 	   0.077835
mean80_max20		1.781477 	 0.773881  	  1.452457    	    0.459457    	 1.351127 	 0.698283 	   1.090313 	   0.318781
mean75_max25		1.094552 	 0.578990  	  0.290413    	    0.078223    	 1.151044 	 0.583829 	   0.407318 	   0.109793
mean70_max30		1.319998 	 0.682450  	  1.087000    	    0.299484    	 1.222798 	 0.646223 	   0.878127 	   0.249678
mean60_max40		1.260552 	 0.690620  	  0.852580    	    0.315654    	 1.214636 	 0.643495 	   0.894333 	   0.251008
mean50_max50		1.157326 	 0.659090  	  0.733108    	    0.291995    	 1.251680 	 0.614031 	   0.626739 	   0.211343
mean40_max60		1.132710 	 0.600417  	  0.483254    	    0.168590    	 1.367263 	 0.643652 	   0.926250 	   0.262441
mean30_max70		1.144921 	 0.579669  	  0.489071    	    0.122033    	 1.580110 	 0.818981 	   1.383117 	   0.519272
mean20_max80		1.429200 	 0.713556  	  1.052244    	    0.365908    	 1.366522 	 0.754733 	   0.982694 	   0.414037
mean10_max90		1.114874 	 0.571438  	  0.303712    	    0.082994    	 1.150765 	 0.627791 	   0.911351 	   0.205667

data36
mean100_max0		1.091949 	 0.568333  	  0.305909    	    0.072355    	 1.091949 	 0.568333 	   0.305909 	   0.072355
mean90_max10		1.113608 	 0.572119  	  0.319823    	    0.098090    	 1.039408 	 0.567062 	   0.345717 	   0.085270
mean80_max20		1.107662 	 0.600692  	  0.684287    	    0.164780    	 1.050966 	 0.566823 	   0.310666 	   0.094267
mean75_max25		1.076926 	 0.575291  	  0.406188    	    0.101103    	 1.090501 	 0.596232 	   0.469405 	   0.159795
mean70_max30		1.102197 	 0.571668  	  0.315738    	    0.084883    	 1.104592 	 0.608490 	   0.669692 	   0.190722
mean60_max40		1.327699 	 0.655797  	  1.055093    	    0.269373    	 1.092679 	 0.583640 	   0.422160 	   0.111202
mean50_max50		2.287799 	 0.765797  	  1.619412    	    0.415587    	 1.601878 	 0.807572 	   1.343630 	   0.526955
mean40_max60		1.097525 	 0.596964  	  0.516258    	    0.163650    	 1.170446 	 0.655984 	   0.750617 	   0.276338
mean30_max70		1.123282 	 0.566772  	  0.526200    	    0.098179    	 1.182499 	 0.662142 	   0.778183 	   0.292413
mean20_max80		1.268541 	 0.716808  	  0.960661    	    0.372876    	 1.046047 	 0.563136 	   0.300919 	   0.091573
mean10_max90		1.077875 	 0.595877  	  0.670490    	    0.154914    	 4.437653 	 1.250371 	   2.598312 	   0.961247

data37
mean100_max0		1.060869 	 0.565686  	  0.312939    	    0.068974    	 1.082758 	 0.564334 	   0.349075 	   0.076180
mean90_max10		1.115462 	 0.566204  	  0.334400    	    0.083396    	 1.112505 	 0.575034 	   0.354169 	   0.087672
mean80_max20		1.184322 	 0.575396  	  0.448456    	    0.105662    	 1.098602 	 0.557597 	   0.308567 	   0.084486
mean75_max25		1.107565 	 0.585327  	  0.343729    	    0.111365    	 1.086986 	 0.577269 	   0.376334 	   0.093627
mean70_max30		1.130909 	 0.606067  	  0.624891    	    0.158318    	 1.334297 	 0.693083 	   1.004564 	   0.343321
mean60_max40		1.112967 	 0.635991  	  0.724158    	    0.232620    	 1.258391 	 0.640581 	   0.894286 	   0.240526
mean50_max50		1.492626 	 0.800791  	  1.392500    	    0.468211    	 1.198086 	 0.691747 	   0.928499 	   0.336702
mean40_max60		1.328786 	 0.722504  	  1.012870    	    0.364190    	 1.211430 	 0.636507 	   0.778182 	   0.220034
mean30_max70		1.600840 	 0.743096  	  1.222918    	    0.394320    	 1.610867 	 1.002755 	   1.346552 	   0.795939
mean20_max80		1.331313 	 0.713127  	  1.032841    	    0.352870    	 1.337668 	 0.722797 	   1.026878 	   0.373416
mean10_max90		1.188313 	 0.657266  	  0.871344    	    0.308688    	 1.224661 	 0.650819 	   0.766087 	   0.260815

data38
mean100_max0		2.624024 	 0.800414  	  2.499433    	    0.275086    	 2.567507 	 0.799796 	   2.432899 	   0.275035
mean90_max10		1.813383 	 0.804063  	  1.713539    	    0.310104    	 1.813383 	 0.804063 	   1.713539 	   0.310104
mean80_max20		1.855285 	 0.802703  	  1.596696    	    0.329559    	 1.882746 	 0.808191 	   1.620807 	   0.341134
mean75_max25		1.755326 	 0.848934  	  1.527544    	    0.377428    	 1.755326 	 0.848934 	   1.527544 	   0.377428
mean70_max30		1.952567 	 0.854689  	  1.597177    	    0.421719    	 1.952567 	 0.854689 	   1.597177 	   0.421719
mean60_max40		1.849150 	 0.869153  	  1.402005    	    0.417378    	 1.849150 	 0.869153 	   1.402005 	   0.417378
mean50_max50		1.844907 	 0.956819  	  1.549847    	    0.579429    	 1.844907 	 0.956819 	   1.549847 	   0.579429
mean40_max60		1.917877 	 0.865972  	  1.529614    	    0.435599    	 1.917877 	 0.865972 	   1.529614 	   0.435599
mean30_max70		1.831011 	 0.978794  	  1.468840    	    0.603645    	 1.795952 	 0.893911 	   1.363859 	   0.447686
mean20_max80		2.968021 	 1.268591  	  2.715010    	    0.981689    	 2.968021 	 1.268591 	   2.715010 	   0.981689
mean10_max90		1.910021 	 0.916254  	  1.358134    	    0.518595    	 1.910021 	 0.916254 	   1.358134 	   0.518595

data39
mean100_max0		2.452956 	 0.802827  	  2.315998    	    0.276474    	 2.452956 	 0.802827 	   2.315998 	   0.276474
mean90_max10		1.812794 	 0.797113  	  1.659656    	    0.314714    	 1.821987 	 0.798523 	   1.659752 	   0.314992
mean80_max20		1.894664 	 0.792398  	  1.601537    	    0.323815    	 1.894664 	 0.792398 	   1.601537 	   0.323815
mean75_max25		1.866573 	 0.813485  	  1.651803    	    0.343860    	 2.022523 	 0.819985 	   1.718493 	   0.356217
mean70_max30		1.870927 	 0.854457  	  1.460912    	    0.411840    	 1.870927 	 0.854457 	   1.460912 	   0.411840
mean60_max40		1.704080 	 0.838203  	  1.536341    	    0.388017    	 1.807098 	 0.884977 	   1.405260 	   0.440593
mean50_max50		1.828504 	 0.889554  	  1.395513    	    0.444896    	 1.828504 	 0.889554 	   1.395513 	   0.444896
mean40_max60		1.907197 	 0.879342  	  1.546424    	    0.427531    	 1.907197 	 0.879342 	   1.546424 	   0.427531
mean30_max70		1.897631 	 0.885534  	  1.375218    	    0.456683    	 1.897631 	 0.885534 	   1.375218 	   0.456683
mean20_max80		1.978279 	 0.954626  	  1.777414    	    0.574396    	 1.978279 	 0.954626 	   1.777414 	   0.574396
mean10_max90		1.921988 	 0.961241  	  1.454103    	    0.569758    	 1.921988 	 0.961241 	   1.454103 	   0.569758

data40
mean100_max0		2.632349 	 0.800113  	  2.511662    	    0.275306    	 2.559518 	 0.802587 	   2.440859 	   0.274961
mean90_max10		1.840145 	 0.791777  	  1.675253    	    0.312998    	 1.937260 	 0.787292 	   1.756331 	   0.307992
mean80_max20		1.870507 	 0.807610  	  1.645669    	    0.321346    	 1.923508 	 0.820777 	   1.588524 	   0.363597
mean75_max25		1.998292 	 0.819717  	  1.632874    	    0.360059    	 1.998292 	 0.819717 	   1.632874 	   0.360059
mean70_max30		1.764196 	 0.836236  	  1.452703    	    0.402899    	 1.764196 	 0.836236 	   1.452703 	   0.402899
mean60_max40		1.782524 	 0.850666  	  1.451028    	    0.398408    	 1.782524 	 0.850666 	   1.451028 	   0.398408
mean50_max50		1.920171 	 0.866923  	  1.377666    	    0.446775    	 1.920171 	 0.866923 	   1.377666 	   0.446775
