196.33,63.47,18.74,-0.1784,-0,0.1784,-0.98396
196.25,68.423,19.616,-0.1784,-0,0.1784,-0.98396
196.18,73.376,20.492,-0.1784,-0,0.1784,-0.98396
196.11,78.329,21.369,-0.1784,-0,0.1784,-0.98396
196.03,83.282,22.245,-0.1784,-0,0.1784,-0.98396
195.96,88.235,23.121,-0.16951,-0,0.16951,-0.98553
195.88,93.189,23.998,-0.16951,-0,0.16951,-0.98553
195.81,98.142,24.874,-0.16951,-0,0.16951,-0.98553
195.74,103.09,25.75,-0.16951,-0,0.16951,-0.98553
195.66,108.05,26.626,-0.16951,-0,0.16951,-0.98553
195.59,113,27.503,-0.16951,-0,0.16951,-0.98553
195.52,117.95,28.379,-0.16951,-0,0.16951,-0.98553
195.44,122.91,29.255,-0.16951,-0,0.16951,-0.98553
195.37,127.86,30.132,-0.16951,-0,0.16951,-0.98553
195.29,132.81,31.008,-0.16951,-0,0.16951,-0.98553
195.22,137.77,31.884,-0.16951,-0,0.16951,-0.98553
195.15,142.72,32.761,-0.16951,-0,0.16951,-0.98553
195.07,147.67,33.566,-0.1514,-0,0.1514,-0.98847
195,152.63,34.308,-0.1514,-0,0.1514,-0.98847
194.92,157.58,35.05,-0.1514,-0,0.1514,-0.98847
194.85,162.53,35.792,-0.14216,-0,0.14216,-0.98984
194.78,167.48,36.534,-0.14216,-0,0.14216,-0.98984
194.7,172.44,37.276,-0.14216,-0,0.14216,-0.98984
194.63,177.39,38.019,-0.14216,-0,0.14216,-0.98984
194.55,182.34,38.761,-0.14216,-0,0.14216,-0.98984
194.48,187.3,39.503,-0.14216,-0,0.14216,-0.98984
194.41,192.25,40.245,-0.14216,-0,0.14216,-0.98984
194.33,197.2,40.987,-0.14216,-0,0.14216,-0.98984
194.26,202.16,41.729,-0.14216,-0,0.14216,-0.98984
194.19,207.11,42.443,-0.12109,-0,0.12109,-0.99264
194.11,212.06,43.022,-0.12109,-0,0.12109,-0.99264
194.04,217.01,43.602,-0.12109,-0,0.12109,-0.99264
193.96,221.97,44.181,-0.10925,-0,0.10925,-0.99401
193.89,226.92,44.761,-0.10925,-0,0.10925,-0.99401
193.82,231.87,45.34,-0.10925,-0,0.10925,-0.99401
193.74,236.83,45.919,-0.10925,-0,0.10925,-0.99401
193.67,241.78,46.499,-0.10925,-0,0.10925,-0.99401
193.59,246.73,47.078,-0.10925,-0,0.10925,-0.99401
193.52,251.69,47.658,-0.10925,-0,0.10925,-0.99401
193.45,256.64,48.188,-0.082891,-0,0.082891,-0.99656
193.37,261.59,48.566,-0.082891,-0,0.082891,-0.99656
193.3,266.55,48.945,-0.082891,-0,0.082891,-0.99656
193.23,271.5,49.323,-0.068372,-0,0.068372,-0.99766
193.15,276.45,49.702,-0.068372,-0,0.068372,-0.99766
193.08,281.4,50.081,-0.068372,-0,0.068372,-0.99766
193,286.36,50.459,-0.068372,-0,0.068372,-0.99766
192.93,291.31,50.838,-0.068372,-0,0.068372,-0.99766
192.86,296.26,51.216,-0.068372,-0,0.068372,-0.99766
192.78,301.22,51.595,-0.068372,-0,0.068372,-0.99766
192.71,306.17,51.773,-0.040176,-0,0.040176,-0.99919
197.7,306.73,51.792,-0.040176,-0,0.040176,-0.99919
202.7,306.78,51.793,-0.040176,-0,0.040176,-0.99919
207.7,306.82,51.795,-0.040176,-0,0.040176,-0.99919
212.7,306.87,51.797,-0.040176,-0,0.040176,-0.99919
217.7,306.92,51.798,-0.040176,-0,0.040176,-0.99919
222.7,306.97,51.8,-0.040176,-0,0.040176,-0.99919
227.7,307.02,51.801,-0.040176,-0,0.040176,-0.99919
232.7,307.07,51.803,-0.040176,-0,0.040176,-0.99919
237.7,307.12,51.805,-0.040176,-0,0.040176,-0.99919
242.7,307.17,51.806,-0.040176,-0,0.040176,-0.99919
247.7,307.21,51.808,-0.040176,-0,0.040176,-0.99919
252.7,307.26,51.81,-0.040176,-0,0.040176,-0.99919
255.85,302.34,51.646,-0.040176,-0,0.040176,-0.99919
256.09,297.4,51.303,-0.068372,-0,0.068372,-0.99766
256.32,292.45,50.925,-0.068372,-0,0.068372,-0.99766
256.55,287.5,50.546,-0.068372,-0,0.068372,-0.99766
256.78,282.55,50.168,-0.068372,-0,0.068372,-0.99766
257.02,277.6,49.79,-0.068372,-0,0.068372,-0.99766
257.25,272.65,49.412,-0.068372,-0,0.068372,-0.99766
257.48,267.71,49.034,-0.082891,-0,0.082891,-0.99656
257.71,262.76,48.655,-0.082891,-0,0.082891,-0.99656
257.95,257.81,48.277,-0.082891,-0,0.082891,-0.99656
258.18,252.86,47.795,-0.10925,-0,0.10925,-0.99401
258.41,247.91,47.216,-0.10925,-0,0.10925,-0.99401
258.64,242.96,46.637,-0.10925,-0,0.10925,-0.99401
258.88,238.02,46.058,-0.10925,-0,0.10925,-0.99401
259.11,233.07,45.48,-0.10925,-0,0.10925,-0.99401
259.34,228.12,44.901,-0.10925,-0,0.10925,-0.99401
259.57,223.17,44.322,-0.12109,-0,0.12109,-0.99264
259.81,218.22,43.743,-0.12109,-0,0.12109,-0.99264
260.04,213.27,43.164,-0.12109,-0,0.12109,-0.99264
260.27,208.33,42.585,-0.12109,-0,0.12109,-0.99264
260.5,203.38,41.912,-0.14216,-0,0.14216,-0.98984
260.74,198.43,41.171,-0.14216,-0,0.14216,-0.98984
