196.33,63.47,18.74,1,0,0,0,-0.98396,-0.1784,-0,0.1784,-0.98396
196.25,68.423,19.616,1,0,0,0,-0.98396,-0.1784,-0,0.1784,-0.98396
196.18,73.376,20.492,1,0,0,0,-0.98396,-0.1784,-0,0.1784,-0.98396
196.11,78.329,21.369,1,0,0,0,-0.98396,-0.1784,-0,0.1784,-0.98396
196.03,83.282,22.245,1,0,0,0,-0.98396,-0.1784,-0,0.1784,-0.98396
195.96,88.235,23.121,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.88,93.189,23.998,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.81,98.142,24.874,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.74,103.09,25.75,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.66,108.05,26.626,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.59,113,27.503,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.52,117.95,28.379,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.44,122.91,29.255,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.37,127.86,30.132,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.29,132.81,31.008,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.22,137.77,31.884,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.15,142.72,32.761,1,0,0,0,-0.98553,-0.16951,-0,0.16951,-0.98553
195.07,147.67,33.566,1,0,0,0,-0.98847,-0.1514,-0,0.1514,-0.98847
195,152.63,34.308,1,0,0,0,-0.98847,-0.1514,-0,0.1514,-0.98847
194.92,157.58,35.05,1,0,0,0,-0.98847,-0.1514,-0,0.1514,-0.98847
194.85,162.53,35.792,1,0,0,0,-0.98984,-0.14216,-0,0.14216,-0.98984
194.78,167.48,36.534,1,0,0,0,-0.98984,-0.14216,-0,0.14216,-0.98984
194.7,172.44,37.276,1,0,0,0,-0.98984,-0.14216,-0,0.14216,-0.98984
194.63,177.39,38.019,1,0,0,0,-0.98984,-0.14216,-0,0.14216,-0.98984
194.55,182.34,38.761,1,0,0,0,-0.98984,-0.14216,-0,0.14216,-0.98984
194.48,187.3,39.503,1,0,0,0,-0.98984,-0.14216,-0,0.14216,-0.98984
194.41,192.25,40.245,1,0,0,0,-0.98984,-0.14216,-0,0.14216,-0.98984
194.33,197.2,40.987,1,0,0,0,-0.98984,-0.14216,-0,0.14216,-0.98984
194.26,202.16,41.729,1,0,0,0,-0.98984,-0.14216,-0,0.14216,-0.98984
194.19,207.11,42.443,1,0,0,0,-0.99264,-0.12109,-0,0.12109,-0.99264
