527.32,-151.52,317.52
527.13,-150.58,317.8
526.8,-148.58,318.34
526.38,-146.9,318.96
526.6,-146.28,319.2
526.69,-145.72,319.23
526.88,-145.3,319.42
526.94,-144.67,319.58
527.13,-144.07,319.84
527.27,-143.81,319.82
527.17,-143.26,320.07
527.25,-142.38,320.19
527.31,-141.69,320.41
527.29,-140.83,320.72
527.03,-139.45,320.97
526.27,-137.28,321.69
526.35,-136.48,321.88
526.4,-135.8,322.09
526.54,-135.27,322.19
526.75,-135.12,322.38
527.05,-135.51,322.24
527.65,-137.14,321.7
527.5,-138.33,321.42
527.45,-139.2,321.13
527.36,-139.43,320.97
527.34,-139.27,321.09
526.99,-137.72,321.59
526.88,-134.76,322.33
526.83,-131.19,323.29
526.91,-127.26,324.33
526.82,-123.19,325.38
526.68,-119.49,326.24
526.43,-117.48,326.74
526.38,-117.26,326.68
526.49,-117.52,326.78
526.78,-119.27,326.26
527.03,-120.93,325.93
527.22,-121.41,325.73
527.15,-121.2,325.73
527.16,-120.68,325.91
527.08,-119.02,326.2
526.91,-116.76,326.82
526.7,-114.66,327.33
526.78,-112.7,327.68
526.91,-111.08,327.98
526.91,-109.75,328.3
526.83,-108.58,328.55
526.58,-107.68,328.71
526.25,-106.73,328.84
526.38,-105.74,329.08
526.63,-104.82,329.26
526.91,-103.96,329.38
527.22,-102.1,329.71
527.28,-100.94,329.88
527.27,-99.77,330.18
527.25,-98.144,330.46
527.09,-97.189,330.56
527.04,-95.918,330.73
527.1,-94.94,330.86
527.11,-94.183,331
527.2,-93.155,331.18
527.22,-91.225,331.43
527.33,-88.103,331.83
527.42,-84.546,332.29
527.33,-81.512,332.64
527.43,-79.942,332.88
527.59,-78.912,333.07
527.37,-78.07,333.03
527.18,-77.113,333.19
527.04,-75.818,333.29
526.78,-75.159,333.4
526.53,-74.295,333.54
526.47,-73.577,333.56
526.73,-72.661,333.71
526.95,-71.729,333.69
527.17,-70.546,333.76
527.25,-69.49,333.95
527.42,-66.819,334.12
527.52,-62.417,334.41
527.39,-58.034,334.71
527.4,-54.761,334.87
527.38,-53.315,334.87
527.35,-51.848,334.91
527.32,-49.935,335.09
527.47,-46.967,335.15
527.59,-43.063,335.2
527.76,-37.768,335.24
527.66,-35.859,335.28
527.55,-35.276,335.25
527.52,-33.049,335.22
527.52,-29.86,335.2
527.38,-28.483,335.19
527.39,-28.353,335.21
527.39,-28.289,335.17
527.36,-27.077,335.11
527.58,-23.229,335.02
527.48,-18.921,334.89
527.22,-16.274,334.87
527.2,-15.574,334.74
527.23,-15.549,334.7
527.23,-15.395,334.81
527.51,-12.93,334.65
527.53,-9.0103,334.46
527.51,-4.6179,334.11
527.25,-2.5278,334.13
527.66,2.4656,333.62
527.52,6.0665,333.22
527.31,7.9755,333.04
527.74,9.4304,332.88
527.68,11.415,332.55
527.17,15.469,332.1
526.85,19.224,331.65
526.86,21.399,331.45
526.94,21.687,331.4
526.93,21.626,331.37
526.96,21.54,331.44
527.01,21.959,331.4
527.3,25.21,330.89
527.34,30.684,329.99
