80.039,191.16,14.295
82.802,191.35,14.417
83.234,192.13,8.7135
83.606,191.43,14.449
84.35,192.26,8.7352
84.544,191.54,14.497
85.037,191.6,14.549
80.506,191.91,8.6481
80.759,191.2,14.308
81.239,191.22,14.335
81.857,192,8.6749
82.17,191.29,14.368
82.56,191.32,14.396
79.847,191.15,14.286
79.634,191.87,8.6393
79.389,191.13,14.276
79.226,191.85,8.6368
79.116,191.12,14.272
78.894,191.84,8.6348
78.783,191.11,14.268
78.642,191.1,14.265
77.188,191.03,14.256
75.512,191.67,8.6233
73.805,190.87,14.245
72.014,190.77,14.231
70.298,191.4,8.6099
68.582,190.59,14.218
37.035,164.14,21.633
37.605,164.67,21.439
37.916,164.95,21.338
37.686,165.93,12.162
38.849,165.82,21.235
39.167,167.28,12.074
34.574,161.81,22.3
34.904,162.13,22.152
35.193,162.41,22.029
34.985,163.45,12.484
35.784,162.97,21.949
35.833,164.24,12.465
36.377,163.52,21.876
36.624,163.75,21.781
32.736,159.96,22.903
33.049,160.29,22.731
32.817,161.33,12.853
33.465,160.71,22.682
33.512,162.02,12.829
34.017,161.25,22.567
34.293,161.53,22.431
30.844,157.89,23.753
31.138,158.22,23.554
31.085,159.5,13.213
31.611,158.75,23.414
31.629,160.09,13.201
31.928,159.09,23.38
32.216,159.4,23.205
29.4,156.12,24.526
29.668,156.46,24.306
29.597,157.76,13.622
30.031,156.91,24.189
30.1,158.36,13.567
30.396,157.35,24.077
30.608,157.61,23.921
28.265,154.55,25.225
28.365,154.7,25.127
28.336,156.09,14.054
28.7,155.17,24.981
28.836,156.77,13.927
29.09,155.7,24.793
29.185,155.83,24.708
27.328,153.07,25.89
27.404,154.68,14.347
27.684,153.66,25.661
27.744,155.21,14.314
27.903,153.99,25.597
28.059,154.24,25.435
26.489,151.53,26.549
26.482,153.04,14.739
26.771,152.08,26.371
26.857,153.74,14.632
27.066,152.61,26.193
27.14,152.75,26.103
25.483,149.27,27.622
25.609,149.58,27.434
25.778,149.99,27.186
25.739,151.47,15.061
25.98,150.45,27.065
26.019,152.09,15.004
26.195,150.92,26.937
26.34,151.23,26.743
25.454,149.19,27.668
25.319,150.42,15.355
25.232,148.59,27.85
25.027,149.62,15.495
25.013,147.96,28.047
24.507,146.26,28.629
24.498,147.88,15.788
24.671,146.85,28.481
24.723,148.67,15.693
24.827,147.37,28.364
24.909,147.63,28.223
24.393,144.14,41.86
24.388,145.8,28.854
24.297,145.44,29.028
24.218,146.79,16.015
24.155,144.83,29.154
24.006,145.85,16.14
23.981,144.03,29.363
23.404,140.9,30.186
23.41,140.94,30.175
23.477,141.33,30.036
23.559,141.8,29.865
23.528,143.37,16.416
23.708,142.64,29.733
23.755,144.61,16.317
23.857,143.43,29.618
23.903,143.65,29.523
22.363,134.2,31.202
22.434,134.66,31.131
22.5,135.09,31.055
22.569,135.55,30.968
22.632,135.97,30.881
22.702,136.43,30.777
22.763,136.83,30.679
22.834,137.3,30.555
22.895,137.69,30.444
22.921,139.63,16.71
23.299,140.25,30.394
23.355,140.6,30.282
21.219,127.47,31.575
21.302,127.94,31.563
21.393,128.46,31.542
21.474,128.92,31.521
21.558,129.41,31.488
21.637,129.88,31.455
21.715,130.35,31.412
21.791,130.81,31.367
21.626,131.67,17.179
21.997,131.97,31.356
22,133.82,17.177
22.223,133.32,31.322
22.293,133.76,31.266
20.289,122.54,31.56
20.106,121.59,31.525
20.407,123.16,31.577
20.495,123.63,31.582
20.39,124.91,17.292
20.821,125.32,31.586
20.857,127.35,17.294
21.071,126.65,31.587
21.12,126.92,31.583
18.561,114.2,30.988
18.691,114.78,31.057
18.901,115.74,31.163
19.063,116.49,31.24
19.264,117.45,31.327
19.412,118.16,31.387
19.479,118.49,31.411
19.533,120.58,17.214
19.856,120.33,31.456
19.981,120.95,31.494
17.493,109.41,30.712
16.312,104.3,30.162
16.486,105.05,30.282
16.803,108.19,16.695
17.045,107.49,30.433
17.271,108.45,30.575
18.547,115.93,16.99
17.964,113.29,16.99
17.913,111.26,30.954
17.711,110.37,30.839
15.399,100.2,29.617
15.274,101.32,16.255
15.072,98.648,29.506
15.552,100.91,29.746
15.633,101.27,29.809
15.885,104.14,16.425
16.048,103.14,29.969
16.248,104.02,30.118
13.906,92.737,28.753
14.042,93.453,28.896
14.231,96.119,16.019
14.418,95.423,29.087
14.672,98.381,16.068
14.803,97.346,29.263
15.002,98.318,29.446
12.741,87.886,15.317
12.793,86.592,27.703
13.028,87.911,28.002
